Ind1,Ind2,dist,relate_coef
UHA-0388,UHA-0477,0.041628,0.223378
UHA-0388,UHA-0478,0.0410197,0.20721
UHA-0388,UHA-0479,0.0452233,0.144943
UHA-0388,UHA-0480,0.0477793,0.159467
UHA-0388,UHA-0481,0.0539385,-0.160565
UHA-0388,UHA-0482,0.12791,0.126103
UHA-0388,UHA-0483,0.153001,-0.182919
UHA-0388,UHA-0485,0.170155,0.205816
UHA-0388,UHA-0486,0.16943,-0.0744
UHA-0388,UHA-0487,0.222731,0.058522
UHA-0388,UHA-0488,0.219565,-0.106936
UHA-0388,UHA-0490,0.199311,0.30251
UHA-0388,UHA-0491,0.195033,0.186459
UHA-0388,UHA-0492,0.164462,0.14475
UHA-0388,UHA-0493,0.113187,0.205816
UHA-0388,UHA-0494,0.170474,0.139903
UHA-0388,UHA-0495,0.168658,-0.0744
UHA-0388,UHA-0496,0.192668,0.106988
UHA-0388,UHA-0497,0.185808,0.101999
UHA-0388,UHA-0499,0.4446,-0.149313
UHA-0388,UHA-0500,0.449541,0.294082
UHA-0388,UHA-0501,0.448778,0.130671
UHA-0388,UHA-0502,0.449151,0.236036
UHA-0388,UHA-0503,0.455778,0.335252
UHA-0388,UHA-0504,0.509759,-0.077981
UHA-0388,UHA-0505,0.421641,-0.136789
UHA-0388,UHA-0506,0.423296,0.227306
UHA-0388,UHA-0507,0.427206,0.161078
UHA-0388,UHA-0508,0.14163,-0.087043
UHA-0388,UHA-0509,0.134829,-0.026151
UHA-0388,UHA-0510,0.133314,-0.221398
UHA-0388,UHA-0511,0.141375,-0.216936
UHA-0388,UHA-0512,0.15728,-0.032741
UHA-0388,UHA-0513,0.103881,0.219785
UHA-0388,UHA-0514,0.095021,0.148915
UHA-0388,UHA-0515,0.0965048,0.175219
UHA-0388,UHA-0516,0.0929947,0.220317
UHA-0388,UHA-0517,0.0979008,-0.087247
UHA-0388,UHA-0518,0.0939037,-0.178384
UHA-0388,UHA-0519,0.148222,0.252314
UHA-0388,UHA-0520,0.136016,-0.174637
UHA-0388,UHA-0521,0.132055,-0.116548
UHA-0388,UHA-0522,0.130221,0.270851
UHA-0388,UHA-0523,0.129486,-0.050827
UHA-0388,UHA-0524,0.113572,-0.235654
UHA-0388,UHA-0525,0.108659,0.214135
UHA-0388,UHA-0526,0.109503,-0.060107
UHA-0388,UHA-0527,0.675517,-0.092854
UHA-0388,UHA-0528,0.68246,-0.092854
UHA-0389,UHA-0390,0.0138995,0.278014
UHA-0389,UHA-0391,0.011355,0.1328
UHA-0389,UHA-0392,0.0560954,0.164508
UHA-0389,UHA-0393,0.0593838,0.115094
UHA-0389,UHA-0394,0.0926903,0.056054
UHA-0389,UHA-0395,0.0964554,-0.070263
UHA-0389,UHA-0396,0.102706,0.194353
UHA-0389,UHA-0397,0.0972911,-0.078567
UHA-0389,UHA-0398,0.11627,-0.228223
UHA-0389,UHA-0399,0.212143,-0.068986
UHA-0389,UHA-0400,0.100968,-0.042212
UHA-0389,UHA-0401,0.114023,-0.087169
UHA-0389,UHA-0402,0.121006,-0.085381
UHA-0389,UHA-0403,0.111556,-0.156552
UHA-0389,UHA-0404,0.135991,0.079569
UHA-0389,UHA-0405,0.141083,-0.038791
UHA-0389,UHA-0406,0.133495,-0.133141
UHA-0389,UHA-0407,0.127653,-0.098761
UHA-0389,UHA-0408,0.133495,0.159894
UHA-0389,UHA-0409,0.12707,-0.164311
UHA-0389,UHA-0410,0.124495,0.093638
UHA-0389,UHA-0411,0.126376,0.043807
UHA-0389,UHA-0412,0.124435,0.093638
UHA-0389,UHA-0413,0.116175,-0.06905
UHA-0389,UHA-0414,0.105106,0.339227
UHA-0389,UHA-0415,0.0865416,0.233435
UHA-0389,UHA-0416,0.0914708,0.052179
UHA-0389,UHA-0417,0.0816671,0.139914
UHA-0389,UHA-0418,0.07502,0.127691
UHA-0389,UHA-0419,0.114544,0.263496
UHA-0389,UHA-0420,0.12791,-0.200348
UHA-0389,UHA-0421,0.138985,-0.221703
UHA-0389,UHA-0422,0.151064,0.078928
UHA-0389,UHA-0423,0.154924,0.168318
UHA-0389,UHA-0424,0.162181,-0.103588
UHA-0389,UHA-0425,0.160261,-0.099362
UHA-0389,UHA-0461,0.493033,-0.07999
UHA-0389,UHA-0462,0.503973,-0.15691
UHA-0389,UHA-0463,0.513068,-0.01564
UHA-0389,UHA-0464,0.531196,0.084358
UHA-0389,UHA-0465,0.528847,0.056242
UHA-0389,UHA-0466,0.553329,0.064375
UHA-0389,UHA-0467,0.573457,-0.152418
UHA-0389,UHA-0468,0.588111,-0.193832
UHA-0389,UHA-0469,0.567263,-0.197788
UHA-0389,UHA-0470,0.566223,-0.069313
UHA-0389,UHA-0471,0.55247,0.046399
UHA-0389,UHA-0472,0.58508,0.001889
UHA-0389,UHA-0473,0.584742,-0.03914
UHA-0389,UHA-0474,0.54181,-0.083031
UHA-0389,UHA-0475,0.548373,0.081966
UHA-0389,UHA-0476,0.731651,0.110701
UHA-0389,UHA-0477,0.0426451,-0.036702
UHA-0389,UHA-0478,0.0409386,0.271594
UHA-0389,UHA-0479,0.0445054,0.083609
UHA-0389,UHA-0480,0.0437147,0.082803
UHA-0389,UHA-0481,0.0497158,-0.220389
UHA-0389,UHA-0482,0.116035,0.356861
UHA-0389,UHA-0483,0.140196,-0.069313
UHA-0389,UHA-0485,0.155744,0.195615
UHA-0389,UHA-0486,0.155229,-0.031664
UHA-0389,UHA-0487,0.208455,0.105603
UHA-0389,UHA-0488,0.205344,-0.05358
UHA-0389,UHA-0490,0.185052,0.221398
UHA-0389,UHA-0491,0.180875,0.112975
UHA-0389,UHA-0492,0.154458,0.123444
UHA-0389,UHA-0493,0.103644,0.195615
UHA-0389,UHA-0494,0.155985,0.129466
UHA-0389,UHA-0495,0.154453,-0.031664
UHA-0389,UHA-0496,0.177327,0.293397
UHA-0389,UHA-0497,0.170197,0.246812
UHA-0389,UHA-0499,0.446198,-0.027386
UHA-0389,UHA-0500,0.451046,0.189595
UHA-0389,UHA-0501,0.450244,0.388603
UHA-0389,UHA-0502,0.450454,0.317886
UHA-0389,UHA-0503,0.457017,0.174803
UHA-0389,UHA-0504,0.508956,0.145776
UHA-0389,UHA-0505,0.421433,0.005402
UHA-0389,UHA-0506,0.423328,0.210948
UHA-0389,UHA-0507,0.427504,0.170857
UHA-0389,UHA-0508,0.134179,0.005867
UHA-0389,UHA-0509,0.127762,-0.013529
UHA-0389,UHA-0510,0.12634,-0.200348
UHA-0389,UHA-0511,0.134533,-0.137567
UHA-0389,UHA-0512,0.151347,0.033802
UHA-0389,UHA-0513,0.10057,0.401775
UHA-0389,UHA-0514,0.0925287,0.04583
UHA-0389,UHA-0515,0.0939846,0.219323
UHA-0389,UHA-0516,0.0968962,0.027821
UHA-0389,UHA-0517,0.100262,-0.068986
UHA-0389,UHA-0518,0.0961448,-0.140461
UHA-0389,UHA-0519,0.147589,0.079569
UHA-0389,UHA-0520,0.134052,-0.156552
UHA-0389,UHA-0521,0.12894,-0.097768
UHA-0389,UHA-0522,0.127557,0.122597
UHA-0389,UHA-0523,0.126135,-0.06905
UHA-0389,UHA-0524,0.112454,-0.092004
UHA-0389,UHA-0525,0.106923,0.339227
UHA-0389,UHA-0526,0.108943,-0.050358
UHA-0389,UHA-0527,0.660813,-0.154606
UHA-0389,UHA-0528,0.667837,-0.154606
UHA-0390,UHA-0391,0.00917097,0.410002
UHA-0390,UHA-0392,0.0698959,0.20448
UHA-0390,UHA-0393,0.0732821,0.162197
UHA-0390,UHA-0394,0.105868,0.350342
UHA-0390,UHA-0395,0.109533,0.039348
UHA-0390,UHA-0396,0.115878,-0.000056
UHA-0390,UHA-0397,0.110214,0.142037
UHA-0390,UHA-0398,0.129626,-0.189014
UHA-0390,UHA-0399,0.217457,-0.030478
UHA-0390,UHA-0400,0.114867,-0.238902
UHA-0390,UHA-0401,0.127917,0.02595
UHA-0390,UHA-0402,0.134902,0.040173
UHA-0390,UHA-0403,0.125453,-0.111663
UHA-0390,UHA-0404,0.149891,0.132572
UHA-0390,UHA-0405,0.154894,-0.002153
UHA-0390,UHA-0406,0.147241,-0.047183
UHA-0390,UHA-0407,0.141476,-0.1981
UHA-0390,UHA-0408,0.147241,0.237387
UHA-0390,UHA-0409,0.140851,-0.182919
UHA-0390,UHA-0410,0.13822,0.181248
UHA-0390,UHA-0411,0.140236,-0.140678
UHA-0390,UHA-0412,0.138244,0.181248
UHA-0390,UHA-0413,0.129934,0.072758
UHA-0390,UHA-0414,0.11895,0.324505
UHA-0390,UHA-0415,0.100406,0.22746
UHA-0390,UHA-0416,0.10517,0.2635
UHA-0390,UHA-0417,0.0954459,0.250506
UHA-0390,UHA-0418,0.0886291,0.235518
UHA-0390,UHA-0419,0.127827,0.16055
UHA-0390,UHA-0420,0.141359,0.061893
UHA-0390,UHA-0421,0.152501,-0.182835
UHA-0390,UHA-0422,0.164621,0.148688
UHA-0390,UHA-0423,0.168528,0.376641
UHA-0390,UHA-0424,0.175504,-0.039624
UHA-0390,UHA-0425,0.173367,-0.257133
UHA-0390,UHA-0461,0.504791,-0.15876
UHA-0390,UHA-0462,0.515822,-0.177122
UHA-0390,UHA-0463,0.524976,-0.167278
UHA-0390,UHA-0464,0.543172,-0.190835
UHA-0390,UHA-0465,0.540943,-0.194495
UHA-0390,UHA-0466,0.565602,0.001953
UHA-0390,UHA-0467,0.58583,-0.235693
UHA-0390,UHA-0468,0.600472,-0.095155
UHA-0390,UHA-0469,0.579428,-0.028856
UHA-0390,UHA-0470,0.5783,-0.209875
UHA-0390,UHA-0471,0.564327,-0.093921
UHA-0390,UHA-0472,0.597182,-0.128664
UHA-0390,UHA-0473,0.596815,-0.257133
UHA-0390,UHA-0474,0.553263,0.018388
UHA-0390,UHA-0475,0.559694,-0.150664
UHA-0390,UHA-0476,0.738688,-0.140792
UHA-0390,UHA-0477,0.0562508,0.03865
UHA-0390,UHA-0478,0.0546807,0.187109
UHA-0390,UHA-0479,0.058332,0.277165
UHA-0390,UHA-0480,0.0575568,0.200817
UHA-0390,UHA-0481,0.0635153,-0.116761
UHA-0390,UHA-0482,0.125881,0.08079
UHA-0390,UHA-0483,0.148906,-0.26994
UHA-0390,UHA-0485,0.161918,0.293165
UHA-0390,UHA-0486,0.161809,-0.235693
UHA-0390,UHA-0487,0.21471,0.118587
UHA-0390,UHA-0488,0.211711,-0.154235
UHA-0390,UHA-0490,0.191408,0.35561
UHA-0390,UHA-0491,0.187433,0.207708
UHA-0390,UHA-0492,0.165629,0.297992
UHA-0390,UHA-0493,0.11534,0.293165
UHA-0390,UHA-0494,0.161999,0.163732
UHA-0390,UHA-0495,0.161029,-0.235693
UHA-0390,UHA-0496,0.180913,0.149224
UHA-0390,UHA-0497,0.172458,0.170346
UHA-0390,UHA-0499,0.460023,-0.0953
UHA-0390,UHA-0500,0.46488,0.441966
UHA-0390,UHA-0501,0.464081,0.17409
UHA-0390,UHA-0502,0.464303,0.638232
UHA-0390,UHA-0503,0.470871,0.350118
UHA-0390,UHA-0504,0.522838,-0.017916
UHA-0390,UHA-0505,0.435332,-0.094553
UHA-0390,UHA-0506,0.437227,0.189375
UHA-0390,UHA-0507,0.4414,0.261965
UHA-0390,UHA-0508,0.146786,-0.148793
UHA-0390,UHA-0509,0.140541,-0.02094
UHA-0390,UHA-0510,0.139159,-0.03617
UHA-0390,UHA-0511,0.147377,-0.234765
UHA-0390,UHA-0512,0.164461,-0.092962
UHA-0390,UHA-0513,0.114332,0.463011
UHA-0390,UHA-0514,0.10638,0.220598
UHA-0390,UHA-0515,0.107832,0.214084
UHA-0390,UHA-0516,0.110192,0.370984
UHA-0390,UHA-0517,0.113881,-0.030478
UHA-0390,UHA-0518,0.109776,-0.178384
UHA-0390,UHA-0519,0.161488,0.132572
UHA-0390,UHA-0520,0.14791,-0.132401
UHA-0390,UHA-0521,0.142691,-0.134377
UHA-0390,UHA-0522,0.141361,0.210518
UHA-0390,UHA-0523,0.139858,0.072758
UHA-0390,UHA-0524,0.126352,0.026577
UHA-0390,UHA-0525,0.120806,0.281603
UHA-0390,UHA-0526,0.122839,-0.189373
UHA-0390,UHA-0527,0.665786,-0.197716
UHA-0390,UHA-0528,0.672992,-0.197716
UHA-0391,UHA-0392,0.0658706,0.318562
UHA-0391,UHA-0393,0.0684435,0.192464
UHA-0391,UHA-0394,0.103358,0.202975
UHA-0391,UHA-0395,0.107202,-0.080188
UHA-0391,UHA-0396,0.113363,-0.080222
UHA-0391,UHA-0397,0.108148,-0.03156
UHA-0391,UHA-0398,0.126723,-0.213589
UHA-0391,UHA-0399,0.208475,-0.148086
UHA-0391,UHA-0400,0.109727,-0.287444
UHA-0391,UHA-0401,0.122607,-0.299648
UHA-0391,UHA-0402,0.129923,-0.08313
UHA-0391,UHA-0403,0.120193,-0.254525
UHA-0391,UHA-0404,0.144746,0.086947
UHA-0391,UHA-0405,0.148947,-0.214807
UHA-0391,UHA-0406,0.141064,-0.234055
UHA-0391,UHA-0407,0.135598,-0.272911
UHA-0391,UHA-0408,0.141064,0.131697
UHA-0391,UHA-0409,0.134802,-0.147428
UHA-0391,UHA-0410,0.131989,-0.00384
UHA-0391,UHA-0411,0.134569,-0.231968
UHA-0391,UHA-0412,0.13231,-0.00384
UHA-0391,UHA-0413,0.123826,-0.130249
UHA-0391,UHA-0414,0.113224,0.092283
UHA-0391,UHA-0415,0.0948529,0.062746
UHA-0391,UHA-0416,0.0989395,0.156482
UHA-0391,UHA-0417,0.0894967,0.243727
UHA-0391,UHA-0418,0.082235,0.047784
UHA-0391,UHA-0419,0.120755,0.320632
UHA-0391,UHA-0420,0.134517,-0.300821
UHA-0391,UHA-0421,0.145763,-0.120388
UHA-0391,UHA-0422,0.157947,0.072105
UHA-0391,UHA-0423,0.161949,0.043751
UHA-0391,UHA-0424,0.168425,-0.194351
UHA-0391,UHA-0425,0.166008,-0.110478
UHA-0391,UHA-0461,0.504268,-0.131713
UHA-0391,UHA-0462,0.515187,-0.173626
UHA-0391,UHA-0463,0.524267,-0.037846
UHA-0391,UHA-0464,0.542376,-0.154481
UHA-0391,UHA-0465,0.53999,-0.273917
UHA-0391,UHA-0466,0.564411,-0.11074
UHA-0391,UHA-0467,0.584497,-0.27193
UHA-0391,UHA-0468,0.599157,-0.276185
UHA-0391,UHA-0469,0.578383,-0.273917
UHA-0391,UHA-0470,0.577371,-0.081049
UHA-0391,UHA-0471,0.563681,-0.007997
UHA-0391,UHA-0472,0.59622,-0.258887
UHA-0391,UHA-0473,0.595892,-0.27649
UHA-0391,UHA-0474,0.553102,-0.280806
UHA-0391,UHA-0475,0.559682,-0.214847
UHA-0391,UHA-0476,0.729548,-0.151572
UHA-0391,UHA-0477,0.0529785,0.001087
UHA-0391,UHA-0478,0.0510014,0.207855
UHA-0391,UHA-0479,0.0542602,0.205238
UHA-0391,UHA-0480,0.0521204,0.30654
UHA-0391,UHA-0481,0.0578261,-0.303633
UHA-0391,UHA-0482,0.116918,0.038632
UHA-0391,UHA-0483,0.139777,-0.240755
UHA-0391,UHA-0485,0.152819,0.091549
UHA-0391,UHA-0486,0.152677,-0.318868
UHA-0391,UHA-0487,0.205614,0.361828
UHA-0391,UHA-0488,0.202604,-0.25259
UHA-0391,UHA-0490,0.182299,0.162064
UHA-0391,UHA-0491,0.178307,0.182495
UHA-0391,UHA-0492,0.157005,0.017231
UHA-0391,UHA-0493,0.107001,0.091549
UHA-0391,UHA-0494,0.152916,0.140548
UHA-0391,UHA-0495,0.151897,-0.318868
UHA-0391,UHA-0496,0.17224,0.032463
UHA-0391,UHA-0497,0.164118,0.194007
UHA-0391,UHA-0499,0.455542,-0.14179
UHA-0391,UHA-0500,0.460351,0.19023
UHA-0391,UHA-0501,0.459532,0.107349
UHA-0391,UHA-0502,0.459675,0.13894
UHA-0391,UHA-0503,0.466208,0.209548
UHA-0391,UHA-0504,0.517197,-0.06032
UHA-0391,UHA-0505,0.429997,-0.117236
UHA-0391,UHA-0506,0.432002,0.095209
UHA-0391,UHA-0507,0.436297,0.287744
UHA-0391,UHA-0508,0.138976,-0.231968
UHA-0391,UHA-0509,0.132887,0.034651
UHA-0391,UHA-0510,0.131543,-0.300821
UHA-0391,UHA-0511,0.139775,-0.254122
UHA-0391,UHA-0512,0.157121,-0.046853
UHA-0391,UHA-0513,0.108268,0.3271
UHA-0391,UHA-0514,0.100724,0.182785
UHA-0391,UHA-0515,0.102151,0.062746
UHA-0391,UHA-0516,0.107443,0.156426
UHA-0391,UHA-0517,0.110351,-0.148086
UHA-0391,UHA-0518,0.106218,-0.149199
UHA-0391,UHA-0519,0.156322,0.026882
UHA-0391,UHA-0520,0.142214,-0.271888
UHA-0391,UHA-0521,0.136535,-0.213799
UHA-0391,UHA-0522,0.135399,0.02543
UHA-0391,UHA-0523,0.133619,-0.130249
UHA-0391,UHA-0524,0.121137,-0.330999
UHA-0391,UHA-0525,0.115359,0.092283
UHA-0391,UHA-0526,0.117895,-0.24357
UHA-0391,UHA-0527,0.656893,-0.110484
UHA-0391,UHA-0528,0.664069,-0.110484
UHA-0392,UHA-0393,0.00763152,0.365675
UHA-0392,UHA-0394,0.039684,0.278869
UHA-0392,UHA-0395,0.043914,-0.146466
UHA-0392,UHA-0396,0.0493095,-0.201931
UHA-0392,UHA-0397,0.0457206,0.030507
UHA-0392,UHA-0398,0.0615981,-0.24908
UHA-0392,UHA-0399,0.206764,-0.176759
UHA-0392,UHA-0400,0.0461182,-0.221073
UHA-0392,UHA-0401,0.059363,-0.255668
UHA-0392,UHA-0402,0.0655714,-0.299577
UHA-0392,UHA-0403,0.0568082,-0.223095
UHA-0392,UHA-0404,0.0807391,0.368335
UHA-0392,UHA-0405,0.0878589,-0.117556
UHA-0392,UHA-0406,0.0813173,-0.203174
UHA-0392,UHA-0407,0.0744615,-0.175659
UHA-0392,UHA-0408,0.0813173,0.168388
UHA-0392,UHA-0409,0.0745432,-0.182919
UHA-0392,UHA-0410,0.0728326,0.267382
UHA-0392,UHA-0411,0.072506,-0.200659
UHA-0392,UHA-0412,0.0715297,0.267382
UHA-0392,UHA-0413,0.0642701,0.02234
UHA-0392,UHA-0414,0.0520335,0.140381
UHA-0392,UHA-0415,0.0337687,0.201495
UHA-0392,UHA-0416,0.0419299,0.13278
UHA-0392,UHA-0417,0.0316294,0.423825
UHA-0392,UHA-0418,0.0297694,0.385289
UHA-0392,UHA-0419,0.0685119,0.30236
UHA-0392,UHA-0420,0.0793888,-0.26994
UHA-0392,UHA-0421,0.0893584,-0.05482
UHA-0392,UHA-0422,0.100701,0.073972
UHA-0392,UHA-0423,0.103994,0.208658
UHA-0392,UHA-0424,0.113766,-0.101827
UHA-0392,UHA-0425,0.113763,-0.145968
UHA-0392,UHA-0461,0.442832,-0.094527
UHA-0392,UHA-0462,0.453428,-0.265166
UHA-0392,UHA-0463,0.462303,-0.128076
UHA-0392,UHA-0464,0.480163,-0.1236
UHA-0392,UHA-0465,0.477394,-0.243037
UHA-0392,UHA-0466,0.501246,-0.206295
UHA-0392,UHA-0467,0.521016,-0.287559
UHA-0392,UHA-0468,0.535698,-0.245304
UHA-0392,UHA-0469,0.515532,-0.243037
UHA-0392,UHA-0470,0.514793,0.001828
UHA-0392,UHA-0471,0.501826,-0.037182
UHA-0392,UHA-0472,0.533544,-0.287559
UHA-0392,UHA-0473,0.533308,-0.183966
UHA-0392,UHA-0474,0.492629,-0.249926
UHA-0392,UHA-0475,0.49966,-0.239304
UHA-0392,UHA-0476,0.712251,0.11592
UHA-0392,UHA-0477,0.0143726,0.047536
UHA-0392,UHA-0478,0.0152825,0.479077
UHA-0392,UHA-0479,0.0116182,0.687366
UHA-0392,UHA-0480,0.0170614,0.448216
UHA-0392,UHA-0481,0.0155311,-0.272752
UHA-0392,UHA-0482,0.0955357,0.123235
UHA-0392,UHA-0483,0.123212,-0.081861
UHA-0392,UHA-0485,0.149837,0.183578
UHA-0392,UHA-0486,0.147485,-0.222982
UHA-0392,UHA-0487,0.199004,0.284599
UHA-0392,UHA-0488,0.195518,-0.287559
UHA-0392,UHA-0490,0.176318,0.193701
UHA-0392,UHA-0491,0.171448,0.262998
UHA-0392,UHA-0492,0.122043,0.200088
UHA-0392,UHA-0493,0.0727816,0.305287
UHA-0392,UHA-0494,0.150789,0.166206
UHA-0392,UHA-0495,0.14679,-0.222982
UHA-0392,UHA-0496,0.181123,0.040617
UHA-0392,UHA-0497,0.179741,0.250011
UHA-0392,UHA-0499,0.390128,-0.112182
UHA-0392,UHA-0500,0.394989,0.282259
UHA-0392,UHA-0501,0.394192,0.230141
UHA-0392,UHA-0502,0.39443,0.078379
UHA-0392,UHA-0503,0.401006,0.351812
UHA-0392,UHA-0504,0.453912,0.043727
UHA-0392,UHA-0505,0.365988,-0.019985
UHA-0392,UHA-0506,0.367752,0.450217
UHA-0392,UHA-0507,0.3718,0.418975
UHA-0392,UHA-0508,0.0929331,-0.07912
UHA-0392,UHA-0509,0.0855231,-0.122548
UHA-0392,UHA-0510,0.0838617,-0.148231
UHA-0392,UHA-0511,0.0913114,-0.161598
UHA-0392,UHA-0512,0.105069,0.023477
UHA-0392,UHA-0513,0.0492726,0.279881
UHA-0392,UHA-0514,0.0398005,0.159083
UHA-0392,UHA-0515,0.0412754,0.188118
UHA-0392,UHA-0516,0.0429559,0.209371
UHA-0392,UHA-0517,0.0445838,-0.176759
UHA-0392,UHA-0518,0.0404458,-0.178384
UHA-0392,UHA-0519,0.0923063,0.324405
UHA-0392,UHA-0520,0.0801353,-0.241008
UHA-0392,UHA-0521,0.0768012,-0.182919
UHA-0392,UHA-0522,0.0746753,0.296653
UHA-0392,UHA-0523,0.0744508,0.02234
UHA-0392,UHA-0524,0.0575823,-0.281432
UHA-0392,UHA-0525,0.0528026,0.140381
UHA-0392,UHA-0526,0.0535524,-0.164188
UHA-0392,UHA-0527,0.650725,-0.181427
UHA-0392,UHA-0528,0.656937,-0.181427
UHA-0393,UHA-0394,0.0413879,0.007779
UHA-0393,UHA-0395,0.0457109,-0.246527
UHA-0393,UHA-0396,0.0504185,-0.174447
UHA-0393,UHA-0397,0.0479451,-0.105074
UHA-0393,UHA-0398,0.0615126,-0.24908
UHA-0393,UHA-0399,0.199831,-0.149313
UHA-0393,UHA-0400,0.04162,-0.287444
UHA-0393,UHA-0401,0.0547536,-0.215439
UHA-0393,UHA-0402,0.0616242,-0.299577
UHA-0393,UHA-0403,0.0522557,-0.116009
UHA-0393,UHA-0404,0.0766178,0.091524
UHA-0393,UHA-0405,0.082582,-0.183927
UHA-0393,UHA-0406,0.0756331,-0.203174
UHA-0393,UHA-0407,0.069124,-0.24203
UHA-0393,UHA-0408,0.0756331,0.136275
UHA-0393,UHA-0409,0.0689486,-0.023212
UHA-0393,UHA-0410,0.0669433,0.009669
UHA-0393,UHA-0411,0.0674714,-0.041176
UHA-0393,UHA-0412,0.0660632,0.009669
UHA-0393,UHA-0413,0.0584048,0.060338
UHA-0393,UHA-0414,0.0465209,0.190953
UHA-0393,UHA-0415,0.0279236,0.165413
UHA-0393,UHA-0416,0.035184,0.011408
UHA-0393,UHA-0417,0.0248008,0.14613
UHA-0393,UHA-0418,0.0222031,0.220867
UHA-0393,UHA-0419,0.0614656,0.109514
UHA-0393,UHA-0420,0.072797,-0.26994
UHA-0393,UHA-0421,0.0830369,-0.059302
UHA-0393,UHA-0422,0.0945905,0.19055
UHA-0393,UHA-0423,0.0980345,0.082014
UHA-0393,UHA-0424,0.107303,-0.249839
UHA-0393,UHA-0425,0.106999,-0.140036
UHA-0393,UHA-0461,0.443698,-0.065492
UHA-0393,UHA-0462,0.454177,-0.142027
UHA-0393,UHA-0463,0.462973,-0.260114
UHA-0393,UHA-0464,0.480733,-0.283307
UHA-0393,UHA-0465,0.477818,-0.199107
UHA-0393,UHA-0466,0.501425,-0.206295
UHA-0393,UHA-0467,0.521046,-0.287559
UHA-0393,UHA-0468,0.535735,-0.177856
UHA-0393,UHA-0469,0.515838,-0.126232
UHA-0393,UHA-0470,0.515209,-0.148231
UHA-0393,UHA-0471,0.502517,-0.171358
UHA-0393,UHA-0472,0.533914,-0.266082
UHA-0393,UHA-0473,0.533715,-0.24561
UHA-0393,UHA-0474,0.493779,-0.249926
UHA-0393,UHA-0475,0.500941,-0.285574
UHA-0393,UHA-0476,0.704637,-0.113308
UHA-0393,UHA-0477,0.0201397,0.23606
UHA-0393,UHA-0478,0.0200621,0.367657
UHA-0393,UHA-0479,0.0157964,0.313151
UHA-0393,UHA-0480,0.0167856,0.203244
UHA-0393,UHA-0481,0.0126246,-0.272752
UHA-0393,UHA-0482,0.0882119,0.225806
UHA-0393,UHA-0483,0.115916,-0.26994
UHA-0393,UHA-0485,0.143056,0.078755
UHA-0393,UHA-0486,0.140596,-0.227578
UHA-0393,UHA-0487,0.191862,0.058314
UHA-0393,UHA-0488,0.188364,-0.138575
UHA-0393,UHA-0490,0.169268,0.279328
UHA-0393,UHA-0491,0.164372,0.229648
UHA-0393,UHA-0492,0.114423,0.13894
UHA-0393,UHA-0493,0.065192,0.200464
UHA-0393,UHA-0494,0.144051,0.140644
UHA-0393,UHA-0495,0.139909,-0.227578
UHA-0393,UHA-0496,0.174915,0.041358
UHA-0393,UHA-0497,0.174037,0.101791
UHA-0393,UHA-0499,0.387099,-0.149313
UHA-0393,UHA-0500,0.39191,0.082031
UHA-0393,UHA-0501,0.391093,0.08287
UHA-0393,UHA-0502,0.391248,0.037332
UHA-0393,UHA-0503,0.39779,0.180609
UHA-0393,UHA-0504,0.449708,-0.095353
UHA-0393,UHA-0505,0.362067,-0.220532
UHA-0393,UHA-0506,0.363946,0.082415
UHA-0393,UHA-0507,0.368123,0.082558
UHA-0393,UHA-0508,0.0855684,-0.200659
UHA-0393,UHA-0509,0.0781996,-0.115165
UHA-0393,UHA-0510,0.0765491,-0.26994
UHA-0393,UHA-0511,0.0840936,-0.001891
UHA-0393,UHA-0512,0.0982451,-0.032741
UHA-0393,UHA-0513,0.0430862,0.056362
UHA-0393,UHA-0514,0.0340196,0.004025
UHA-0393,UHA-0515,0.0355043,0.152037
UHA-0393,UHA-0516,0.0439049,-0.02906
UHA-0393,UHA-0517,0.0437013,-0.149313
UHA-0393,UHA-0518,0.0396331,-0.178384
UHA-0393,UHA-0519,0.0882164,0.031459
UHA-0393,UHA-0520,0.0751477,-0.136671
UHA-0393,UHA-0521,0.0710835,-0.023212
UHA-0393,UHA-0522,0.0692138,0.038939
UHA-0393,UHA-0523,0.0685769,0.060338
UHA-0393,UHA-0524,0.0531244,-0.235654
UHA-0393,UHA-0525,0.0478255,0.190953
UHA-0393,UHA-0526,0.0495639,-0.24357
UHA-0393,UHA-0527,0.643327,-0.248981
UHA-0393,UHA-0528,0.649511,-0.248981
UHA-0394,UHA-0395,0.00432555,-0.201727
UHA-0394,UHA-0396,0.010016,-0.261468
UHA-0394,UHA-0397,0.0070297,-0.283098
UHA-0394,UHA-0398,0.0241464,-0.040899
UHA-0394,UHA-0399,0.230181,0.097029
UHA-0394,UHA-0400,0.0351381,0.007758
UHA-0394,UHA-0401,0.043927,-0.050179
UHA-0394,UHA-0402,0.0445416,-0.269044
UHA-0394,UHA-0403,0.0418026,-0.266724
UHA-0394,UHA-0404,0.0580909,0.133594
UHA-0394,UHA-0405,0.0714964,0.025276
UHA-0394,UHA-0406,0.0687306,-0.270095
UHA-0394,UHA-0407,0.0604424,-0.154536
UHA-0394,UHA-0408,0.0687306,0.082258
UHA-0394,UHA-0409,0.0623538,-0.06176
UHA-0394,UHA-0410,0.0631813,0.130643
UHA-0394,UHA-0411,0.0567706,-0.144543
UHA-0394,UHA-0412,0.0589559,0.130643
UHA-0394,UHA-0413,0.0561892,-0.166289
