PlantId,Longitude,Latitude,RcvdYear,ProvenanceType,Species_Name,CalcNameSort,GardenLocalityName,GardenSubarea1,GridLoc,Annotate
2386-26*3,-88.057602,41.815994,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,Q-83/79-22,ND
2386-26*4,-88.057548,41.816006,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,Q-83/83-37,ND
2386-26*5,-88.057662,41.816009,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,Q-83/85-06,ND
2386-26*6,-88.057611,41.816038,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,Q-83/95-20,ND
2386-26*7,-88.057704,41.816063,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,R-82/05-95,ND
2386-26*8,-88.057774,41.816138,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,R-82/33-77,ND
2386-26*9,-88.057715,41.816147,1926,u,Quercus macrocarpa,QUERCUSMACROCARPA,North Forestry Plot,south side,R-82/36-93,ND
2390-26*2,-88.050071,41.813963,1926,g,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,I-103/73-51,T
243-2017*1,-88.072625,41.81161,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,Service Area,,C-41/21-74,ND
248-86*1,-88.0723,41.812873,1986,g,Quercus macrocarpa,QUERCUSMACROCARPA,Firefly Pond,,G-42/78-78,T
248-86*4,-88.073875,41.815183,1986,g,Quercus macrocarpa,QUERCUSMACROCARPA,West Side Entrance Area,,P-38/34-77,T
248-86*5,-88.074016,41.814482,1986,g,Quercus macrocarpa,QUERCUSMACROCARPA,Godshalk Meadow,east side,M-38/80-30,T
248-86*7,-88.073915,41.81454,1986,g,Quercus macrocarpa,QUERCUSMACROCARPA,Godshalk Meadow,east side,N-38/00-58,T
248-86*8,-88.073897,41.814623,1986,g,Quercus macrocarpa,QUERCUSMACROCARPA,Godshalk Meadow,east side,N-38/30-64,T
248-86*9,-88.073993,41.814631,1986,g,Quercus macrocarpa,QUERCUSMACROCARPA,Godshalk Meadow,east side,N-38/34-38,T
297-2002*1,-88.05102,41.813439,2002,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,G-100/88-85,ND
316-85*1,-88.072211,41.812859,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Firefly Pond,,G-43/72-02,T
316-85*10,-88.081337,41.817695,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,southwest,Z-18/18-74,T
316-85*11,-88.080676,41.817681,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,Z-20/07-54,T
316-85*2,-88.08133,41.816973,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-18/55-67,T
316-85*4,-88.081129,41.817069,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-19/88-23,T
316-85*6,-88.081021,41.817209,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,X-19/38-54,T
316-85*7,-88.081159,41.81734,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,X-19/87-18,T
316-85*8,-88.080692,41.81756,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,Y-20/63-48,T
316-85*9,-88.080579,41.817648,1985,g,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,Y-20/94-80,T
359-2002*1,-88.090167,41.815149,2002,g,Quercus macrocarpa,QUERCUSMACROCARPA,Prairie Visitor Station,,Q-06/73-36,T
363-2015*1,-88.049876,41.814287,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,,J-104/86-07,
363-2015*2,-88.079541,41.818306,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,,BB-23/24-71,
363-2015*3,-88.049105,41.81379,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,,H-106/98-11,
363-2015*4,-88.063484,41.815005,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,,N-67/73-07,
363-2015*5,-88.063722,41.814943,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,,N-66/53-41,
38-83*1,-88.080933,41.81689,1983,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-19/21-74,ND
38-83*2,-88.080808,41.816956,1983,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-20/44-09,T
38-83*4,-88.077262,41.821733,1983,w,Quercus macrocarpa,QUERCUSMACROCARPA,Thornhill Parking,shelter,NN-30/51-34,T
434-2013*1,-88.078441,41.819309,2013,g,Quercus macrocarpa,QUERCUSMACROCARPA,Upper Joy Path,east side,EE-26/79-83,ND
434-2013*2,-88.078306,41.819172,2013,g,Quercus macrocarpa,QUERCUSMACROCARPA,Upper Joy Path,east side,EE-27/28-18,ND
434-2013*3,-88.078518,41.819548,2013,g,Quercus macrocarpa,QUERCUSMACROCARPA,Upper Joy Path,east side,FF-26/67-65,ND
4-35*1,-88.051217,41.814412,1935,g,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,K-100/44-43,T
478-2001*1,-88.065699,41.814998,2001,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,west section,N-61/91-03,T
478-2001*2,-88.065814,41.815105,2001,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,west section,O-60/31-73,T
478-2001*3,-88.065708,41.81511,2001,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,west section,O-61/32-02,T
478-2001*4,-88.07256,41.811522,2001,w,Quercus macrocarpa,QUERCUSMACROCARPA,Firefly Pond,,B-41/88-91,ND
527-2000*1,-88.064893,41.814113,2000,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,thicket section,K-63/61-12,T
527-2000*2,-88.06698,41.81485,2000,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,west section,N-57/49-52,T
527-2000*3,-88.06334,41.814841,2000,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,east section,N-67/12-44,T
527-2000*4,-88.063468,41.814898,2000,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,east section,N-67/34-10,T
527-2000*5,-88.063326,41.814932,2000,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,east section,N-67/45-49,T
527-2000*6,-88.065539,41.814788,2000,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,west section,N-61/13-44,T
537-82*10,-88.078504,41.815076,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Lake Jopamaca,north side,P-26/38-14,T
537-82*11,-88.078568,41.815119,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Lake Jopamaca,north side,P-25/54-97,T
537-82*12,-88.083143,41.813327,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Fagaceae,south section,J-13/44-28,T
537-82*13,-88.083039,41.813374,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Fagaceae,south section,J-13/60-57,T
537-82*14,-88.06646,41.81765,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Tilia,,X-59/64-28,T
537-82*2,-88.066492,41.814429,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,southwest section,L-58/91-80,T
537-82*3,-88.066813,41.814478,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,southwest section,M-57/12-93,T
537-82*4,-88.078613,41.814975,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Lake Jopamaca,west side,P-25/02-83,T
537-82*5,-88.078676,41.815001,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Lake Jopamaca,west side,P-25/12-66,T
537-82*7,-88.082485,41.813215,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Fagaceae,south section,I-15/97-06,T
537-82*9,-88.07858,41.815052,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Lake Jopamaca,north side,P-25/30-93,T
54-2007*1,-88.080567,41.822123,2007,g,Quercus macrocarpa,QUERCUSMACROCARPA,Thornhill Overflow Lot,median,PP-21/24-38,ND
54-2007*2,-88.07975,41.822065,2007,g,Quercus macrocarpa,QUERCUSMACROCARPA,Thornhill Overflow Lot,median,OO-23/95-60,ND
54-2007*3,-88.070338,41.815844,2007,g,Quercus macrocarpa,QUERCUSMACROCARPA,Visitor Center Parking,northeast median,R-48/42-50,ND
548-82*10,-88.082666,41.813309,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Fagaceae,south section,J-14/33-58,T
548-82*13,-88.081214,41.817816,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,southwest,Z-19/61-09,T
548-82*14,-88.080799,41.817813,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,Z-20/56-22,T
548-82*15,-88.076235,41.820839,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Founder's Grove,northeast section,KK-33/16-03,T
548-82*2,-88.065516,41.814031,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,southwest section,K-61/37-41,T
548-82*3,-88.081379,41.816928,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-18/39-53,T
548-82*4,-88.065452,41.814057,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,southwest section,K-61/46-59,T
548-82*5,-88.065456,41.814153,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,southwest section,K-61/81-59,T
548-82*6,-88.081273,41.81693,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-18/39-82,T
548-82*7,-88.080908,41.816986,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-19/56-82,T
548-82*9,-88.080876,41.817078,1982,w,Quercus macrocarpa,QUERCUSMACROCARPA,Sargent's Glade,south section,W-19/89-92,T
582-2004*1,-88.070533,41.815609,2004,g,Quercus macrocarpa,QUERCUSMACROCARPA,Visitor Center Parking,southeast median,Q-47/58-93,ND
582-2004*3,-88.070591,41.815934,2004,g,Quercus macrocarpa,QUERCUSMACROCARPA,Visitor Center Parking,north central median,R-47/77-81,ND
582-2004*4,-88.070395,41.815801,2004,g,Quercus macrocarpa,QUERCUSMACROCARPA,Visitor Center Parking,northeast median,R-48/27-33,ND
601-2015*1,-88.050337,41.813969,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,,I-102/75-77,
601-2015*2,-88.061056,41.815513,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,,P-73/36-75,
602-2015*1,-88.05067,41.814026,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,,I-101/99-87,
602-2015*2,-88.050224,41.813947,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,,I-103/66-08,
602-2015*3,-88.066023,41.813884,2015,w,Quercus macrocarpa,QUERCUSMACROCARPA,Midwest,,J-60/88-01,
639-2008*1,-88.041871,41.813549,2010,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,G-125/44-80,ND
639-2008*2,-88.042305,41.814812,2010,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,L-124/08-77,ND
639-2008*3,-88.041998,41.815586,2010,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,N-125/87-70,ND
639-2008*4,-88.041904,41.815604,2010,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,N-125/93-96,ND
639-2008*5,-88.041721,41.815617,2010,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,N-126/96-46,ND
654-2008*1,-88.049971,41.819055,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,BB-104/24-39,ND
654-2008*11,-88.050844,41.820192,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,FF-102/46-15,ND
654-2008*13,-88.049432,41.820225,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,FF-106/45-00,ND
654-2008*14,-88.051647,41.820364,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,GG-99/16-98,ND
654-2008*16,-88.051785,41.820413,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,GG-99/35-61,ND
654-2008*17,-88.051173,41.820335,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,GG-101/01-27,ND
654-2008*18,-88.05103,41.820421,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,GG-101/31-67,ND
654-2008*19,-88.05099,41.820438,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,GG-101/37-78,ND
654-2008*2,-88.049803,41.819068,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,BB-104/27-85,ND
654-2008*20,-88.050905,41.820424,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,GG-102/31-01,ND
654-2008*21,-88.050805,41.822378,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-102/42-52,ND
654-2008*22,-88.050892,41.822508,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-102/90-30,ND
654-2008*23,-88.052347,41.822894,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,PP-98/44-38,ND
654-2008*24,-88.052489,41.822956,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,PP-98/68-00,ND
654-2008*25,-88.05255,41.823328,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,RR-97/04-88,ND
654-2008*26,-88.048644,41.822537,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-108/80-43,ND
654-2008*27,-88.048604,41.822802,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,OO-108/76-57,ND
654-2008*28,-88.048781,41.823327,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,QQ-108/69-15,ND
654-2008*29,-88.048696,41.823543,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,RR-108/47-41,ND
654-2008*3,-88.049852,41.819758,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,DD-104/79-80,ND
654-2008*30,-88.048573,41.823681,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,RR-108/96-76,ND
654-2008*31,-88.048692,41.824125,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,TT-108/59-49,ND
654-2008*32,-88.048615,41.824619,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,VV-108/38-76,ND
654-2008*33,-88.048509,41.824534,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,VV-109/06-04,ND
654-2008*34,-88.049066,41.824934,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,WW-107/57-57,ND
654-2008*35,-88.048887,41.824947,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,WW-108/60-06,ND
654-2008*36,-88.049679,41.825188,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,XX-105/55-93,ND
654-2008*37,-88.050773,41.821984,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,LL-102/98-56,ND
654-2008*38,-88.050725,41.822152,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,MM-102/59-71,ND
654-2008*39,-88.049939,41.822126,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,MM-104/42-85,ND
654-2008*4,-88.050318,41.820016,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,EE-103/77-56,ND
654-2008*40,-88.048623,41.822238,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,MM-108/71-45,ND
654-2008*41,-88.048731,41.822271,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,MM-108/84-16,ND
654-2008*42,-88.048395,41.82214,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,MM-109/33-06,ND
654-2008*43,-88.050831,41.822298,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-102/13-44,ND
654-2008*44,-88.050346,41.822456,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-103/66-78,ND
654-2008*45,-88.050269,41.82246,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-103/67-99,ND
654-2008*46,-88.049954,41.82238,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-104/35-84,ND
654-2008*47,-88.050062,41.822501,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-104/80-56,ND
654-2008*48,-88.05024,41.822541,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-104/96-08,ND
654-2008*49,-88.049835,41.822425,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-105/50-17,ND
654-2008*5,-88.050422,41.820032,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,EE-103/84-28,ND
654-2008*50,-88.052299,41.824446,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,VV-98/09-70,ND
654-2008*51,-88.052184,41.82451,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,VV-99/31-02,ND
654-2008*52,-88.050569,41.822357,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,NN-103/32-16,ND
654-2008*53,-88.052246,41.822935,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,PP-98/58-66,ND
654-2008*54,-88.050035,41.82206,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,MM-104/19-58,ND
654-2008*6,-88.050053,41.819828,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,EE-104/06-26,ND
654-2008*7,-88.050141,41.819899,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,EE-104/33-03,ND
654-2008*8,-88.049448,41.820007,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,EE-105/66-93,ND
654-2008*9,-88.051057,41.82028,2008,g,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,East Woods,FF-101/80-58,ND
696-2006*2,-88.052826,41.815277,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,N-96/74-15,T
696-2006*4,-88.050146,41.813428,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,G-103/76-23,ND
696-2006*5,-88.052529,41.815351,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,N-96/98-97,ND
696-2006*7,-88.054478,41.81448,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,K-91/99-55,ND
696-2006*8,-88.054231,41.814437,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,K-92/81-22,ND
696-2006*9,-88.054082,41.814562,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,L-92/25-64,ND
702-2006*1,-88.053691,41.814681,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,L-93/65-72,T
702-2006*2,-88.053889,41.814685,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,L-93/68-18,T
704-2006*1,-88.054285,41.814587,2006,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,south section,L-92/36-09,ND
752-34*2,-88.049227,41.813957,1934,g,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,I-105/60-80,T
752-34*4,-88.049177,41.814082,1934,g,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,J-105/05-95,T
808-51*1,-88.050435,41.815304,1951,w,Quercus macrocarpa,QUERCUSMACROCARPA,Quercus,north section,N-102/62-67,ND
845-2017*1,-88.041813,41.813975,2017,z,Quercus macrocarpa,QUERCUSMACROCARPA,Morton East Woods,old ash collection,I-126/area,ND
870-2017*1,-88.073016,41.817181,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,W-41/54-35,ND
870-2017*10,-88.07188,41.818022,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,Z-44/50-55,ND
870-2017*11,-88.080576,41.809261,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AU-19/39-78,ND
870-2017*12,-88.080516,41.809409,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AU-19/92-96,ND
870-2017*13,-88.08041,41.809324,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AU-20/61-24,ND
870-2017*14,-88.08052,41.809691,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AV-19/95-99,ND
870-2017*15,-88.08049,41.809458,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AV-20/10-04,ND
870-2017*16,-88.080504,41.809549,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AV-20/43-01,ND
870-2017*17,-88.08043,41.809749,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AW-20/15-24,ND
870-2017*18,-88.080449,41.809892,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AW-20/68-20,ND
870-2017*19,-88.080395,41.810033,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AX-20/18-37,ND
870-2017*2,-88.080581,41.808729,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AS-19/45-70,ND
870-2017*20,-88.080397,41.810034,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AX-20/19-36,ND
870-2017*21,-88.080406,41.810469,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,AY-20/78-39,ND
870-2017*22,-88.080228,41.810863,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,A-20/19-92,ND
870-2017*23,-88.080244,41.810963,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,A-20/56-89,ND
870-2017*24,-88.075499,41.811265,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,B-33/22-86,ND
870-2017*25,-88.075564,41.811731,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,C-33/92-74,ND
870-2017*26,-88.07713,41.811774,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,D-29/22-48,ND
870-2017*27,-88.077256,41.811777,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,D-29/25-14,ND
870-2017*28,-88.078484,41.812043,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,E-25/33-82,ND
870-2017*29,-88.078618,41.812043,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,E-25/34-46,ND
870-2017*3,-88.072932,41.817266,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,W-41/84-60,ND
870-2017*30,-88.078105,41.812,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Arbor Lake & river,E-26/14-85,ND
870-2017*31,-88.060201,41.82103,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-East Side,river,JJ-76/37-75,ND
870-2017*32,-88.060046,41.821179,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-East Side,river,JJ-77/90-19,ND
870-2017*33,-88.059912,41.821219,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-East Side,river,KK-77/04-56,ND
870-2017*34,-88.059798,41.821354,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-East Side,river,KK-77/52-89,ND
870-2017*35,-88.05997,41.821357,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-East Side,river,KK-77/54-42,ND
870-2017*4,-88.072674,41.817288,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,W-42/89-30,ND
870-2017*5,-88.072857,41.817415,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,X-41/38-82,ND
870-2017*6,-88.072991,41.817432,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,X-41/45-45,ND
870-2017*7,-88.07235,41.817614,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,Y-43/05-22,ND
870-2017*8,-88.072025,41.817872,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,Y-44/96-14,ND
870-2017*9,-88.072032,41.817972,2017,g,Quercus macrocarpa,QUERCUSMACROCARPA,DuPage River-West Side,Sunfish Pond,Z-44/33-13,ND
597-2001*1,-88.051504,41.814012,,g,Quercus macrocarpa,QUERCUSMACROCARPAECKMAN,Quercus,south section,J-99/01-60,ND
597-2001*2,-88.051675,41.814054,,g,Quercus macrocarpa,QUERCUSMACROCARPAECKMAN,Quercus,south section,J-99/18-14,ND
597-2001*3,-88.051595,41.81407,,g,Quercus macrocarpa,QUERCUSMACROCARPAECKMAN,Quercus,south section,J-99/23-36,ND
597-2001*4,-88.070724,41.812428,,g,Quercus macrocarpa,QUERCUSMACROCARPAECKMAN,Dwarf Woody Plants,bed 5,F-47/01-02,ND
120-2006*1,-88.053285,41.814705,2006,w,Quercus macrocarpa,QUERCUSMACROCARPALIPPERT,Quercus,south section,L-94/70-83,ND
